timestamp,key,action
2026-01-11 22:58:04.200537,97,1
2026-01-11 22:58:04.360344,97,0
2026-01-11 22:58:04.710055,121,1
2026-01-11 22:58:04.818678,-6708639566969559041,1
2026-01-11 22:58:04.839564,121,0
2026-01-11 22:58:04.946396,-6708639566969559041,0
2026-01-11 22:58:05.202646,113,1
2026-01-11 22:58:05.392694,113,0
2026-01-11 22:58:05.417175,117,1
2026-01-11 22:58:05.570162,117,0
2026-01-11 22:58:05.617267,101,1
2026-01-11 22:58:05.760665,101,0
2026-01-11 22:58:05.782526,-6708639566969559041,1
2026-01-11 22:58:05.904055,-6708639566969559041,0
2026-01-11 22:58:06.064740,109,1
2026-01-11 22:58:06.192302,109,0
2026-01-11 22:58:06.366187,105,1
2026-01-11 22:58:06.542499,105,0
2026-01-11 22:58:07.456016,3747090985628306066,1
2026-01-11 22:58:07.594213,3747090985628306066,0
2026-01-11 22:58:07.848163,111,1
2026-01-11 22:58:07.978447,111,0
2026-01-11 22:58:08.149711,110,1
2026-01-11 22:58:08.327197,110,0
2026-01-11 22:58:08.424436,111,1
2026-01-11 22:58:08.551357,111,0
2026-01-11 22:58:08.694249,-6708639566969559041,1
2026-01-11 22:58:08.838135,-6708639566969559041,0
2026-01-11 22:58:08.870545,101,1
2026-01-11 22:58:08.998761,115,1
2026-01-11 22:58:09.093482,101,0
2026-01-11 22:58:09.173129,-6708639566969559041,1
2026-01-11 22:58:09.188845,115,0
2026-01-11 22:58:09.299225,-6708639566969559041,0
2026-01-11 22:58:09.476663,113,1
2026-01-11 22:58:09.654200,113,0
2026-01-11 22:58:09.776638,117,1
2026-01-11 22:58:09.971841,117,0
2026-01-11 22:58:10.021130,101,1
2026-01-11 22:58:10.173582,-6708639566969559041,1
2026-01-11 22:58:10.182719,101,0
2026-01-11 22:58:10.299502,-6708639566969559041,0
2026-01-11 22:58:10.604427,109,1
2026-01-11 22:58:10.763679,109,0
2026-01-11 22:58:10.787571,101,1
2026-01-11 22:58:10.923334,101,0
2026-01-11 22:58:10.969781,-6708639566969559041,1
2026-01-11 22:58:11.159790,-6708639566969559041,0
2026-01-11 22:58:11.449565,108,1
2026-01-11 22:58:11.592398,108,0
2026-01-11 22:58:11.719001,111,1
2026-01-11 22:58:11.845200,111,0
2026-01-11 22:58:11.949592,-6708639566969559041,1
2026-01-11 22:58:12.108950,-6708639566969559041,0
2026-01-11 22:58:12.179727,99,1
2026-01-11 22:58:12.275287,111,1
2026-01-11 22:58:12.344540,99,0
2026-01-11 22:58:12.387993,111,0
2026-01-11 22:58:12.514299,109,1
2026-01-11 22:58:12.671934,109,0
2026-01-11 22:58:13.196877,105,1
2026-01-11 22:58:13.357482,105,0
2026-01-11 22:58:13.388526,97,1
2026-01-11 22:58:13.543875,97,0
2026-01-11 22:58:13.565975,-6708639566969559041,1
2026-01-11 22:58:13.714298,-6708639566969559041,0
2026-01-11 22:58:14.233882,112,1
2026-01-11 22:58:14.423120,112,0
2026-01-11 22:58:14.438766,101,1
2026-01-11 22:58:14.569483,101,0
2026-01-11 22:58:14.693448,114,1
2026-01-11 22:58:14.789619,111,1
2026-01-11 22:58:14.809201,114,0
2026-01-11 22:58:14.937684,111,0
2026-01-11 22:58:14.996765,-6708639566969559041,1
2026-01-11 22:58:15.171819,-6708639566969559041,0
2026-01-11 22:58:15.236569,108,1
2026-01-11 22:58:15.410871,108,0
2026-01-11 22:58:15.618062,117,1
2026-01-11 22:58:15.697482,101,1
2026-01-11 22:58:15.761012,117,0
2026-01-11 22:58:15.840232,101,0
2026-01-11 22:58:16.032174,103,1
2026-01-11 22:58:16.146647,103,0
2026-01-11 22:58:16.146647,111,1
2026-01-11 22:58:16.304552,111,0
2026-01-11 22:58:16.349271,-6708639566969559041,1
2026-01-11 22:58:16.492817,-6708639566969559041,0
2026-01-11 22:58:16.604105,99,1
2026-01-11 22:58:16.794721,99,0
2026-01-11 22:58:16.845971,117,1
2026-01-11 22:58:16.958252,97,1
2026-01-11 22:58:16.994135,117,0
2026-01-11 22:58:17.144718,97,0
2026-01-11 22:58:17.160542,110,1
2026-01-11 22:58:17.303741,110,0
2026-01-11 22:58:17.356551,100,1
2026-01-11 22:58:17.494687,111,1
2026-01-11 22:58:17.560535,100,0
2026-01-11 22:58:17.654640,111,0
2026-01-11 22:58:17.740831,-6708639566969559041,1
2026-01-11 22:58:17.881225,-6708639566969559041,0
2026-01-11 22:58:18.081941,113,1
2026-01-11 22:58:18.259757,113,0
2026-01-11 22:58:18.307510,117,1
2026-01-11 22:58:18.419346,117,0
2026-01-11 22:58:18.594676,105,1
2026-01-11 22:58:18.738476,105,0
2026-01-11 22:58:18.749007,115,1
2026-01-11 22:58:18.890344,115,0
2026-01-11 22:58:19.075214,101,1
2026-01-11 22:58:19.229185,101,0
2026-01-11 22:58:19.310731,-6708639566969559041,1
2026-01-11 22:58:19.453454,-6708639566969559041,0
2026-01-11 22:58:19.786523,113,1
2026-01-11 22:58:19.982266,113,0
2026-01-11 22:58:20.010197,117,1
2026-01-11 22:58:20.137319,117,0
2026-01-11 22:58:20.184925,101,1
2026-01-11 22:58:20.331083,101,0
2026-01-11 22:58:20.344749,-6708639566969559041,1
2026-01-11 22:58:20.474527,-6708639566969559041,0
2026-01-11 22:58:20.519113,115,1
2026-01-11 22:58:20.710735,115,0
2026-01-11 22:58:20.902160,101,1
2026-01-11 22:58:21.110290,101,0
2026-01-11 22:58:21.110290,-6708639566969559041,1
2026-01-11 22:58:21.240106,-6708639566969559041,0
2026-01-11 22:58:21.257686,97,1
2026-01-11 22:58:21.430842,97,0
2026-01-11 22:58:21.619674,99,1
2026-01-11 22:58:21.731517,99,0
2026-01-11 22:58:21.803356,101,1
2026-01-11 22:58:21.974921,101,0
2026-01-11 22:58:22.261633,114,1
2026-01-11 22:58:22.388260,114,0
2026-01-11 22:58:22.685175,99,1
2026-01-11 22:58:22.800758,99,0
2026-01-11 22:58:22.842329,97,1
2026-01-11 22:58:22.993037,97,0
2026-01-11 22:58:23.051625,115,1
2026-01-11 22:58:23.210748,115,0
2026-01-11 22:58:23.385994,101,1
2026-01-11 22:58:23.528525,-6708639566969559041,1
2026-01-11 22:58:23.544554,101,0
2026-01-11 22:58:23.715804,-6708639566969559041,0
2026-01-11 22:58:23.814900,110,1
2026-01-11 22:58:23.961120,110,0
2026-01-11 22:58:24.020772,111,1
2026-01-11 22:58:24.180139,111,0
2026-01-11 22:58:24.197491,-6708639566969559041,1
2026-01-11 22:58:24.362700,-6708639566969559041,0
2026-01-11 22:58:24.386397,115,1
2026-01-11 22:58:24.561992,115,0
2026-01-11 22:58:24.723023,101,1
2026-01-11 22:58:24.870385,101,0
2026-01-11 22:58:24.870385,-6708639566969559041,1
2026-01-11 22:58:25.007099,-6708639566969559041,0
2026-01-11 22:58:25.054458,97,1
2026-01-11 22:58:25.198493,97,0
2026-01-11 22:58:25.358687,99,1
2026-01-11 22:58:25.541933,99,0
2026-01-11 22:58:25.660723,101,1
2026-01-11 22:58:25.866758,101,0
2026-01-11 22:58:25.903315,114,1
2026-01-11 22:58:26.025376,114,0
2026-01-11 22:58:26.312680,99,1
2026-01-11 22:58:26.439292,99,0
2026-01-11 22:58:26.455071,111,1
2026-01-11 22:58:26.571418,111,0
2026-01-11 22:58:26.582552,-6708639566969559041,1
2026-01-11 22:58:26.715936,-6708639566969559041,0
2026-01-11 22:58:27.776289,121,1
2026-01-11 22:58:27.907307,121,0
2026-01-11 22:58:27.951061,-6708639566969559041,1
2026-01-11 22:58:28.142017,-6708639566969559041,0
2026-01-11 22:58:28.286299,101,1
2026-01-11 22:58:28.459197,101,0
2026-01-11 22:58:28.572481,115,1
2026-01-11 22:58:28.747636,115,0
2026-01-11 22:58:28.768402,111,1
2026-01-11 22:58:28.910957,111,0
2026-01-11 22:58:28.921846,-6708639566969559041,1
2026-01-11 22:58:29.063137,-6708639566969559041,0
2026-01-11 22:58:29.270742,109,1
2026-01-11 22:58:29.398399,109,0
2026-01-11 22:58:29.398399,101,1
2026-01-11 22:58:29.542345,-6708639566969559041,1
2026-01-11 22:58:29.558176,101,0
2026-01-11 22:58:29.690433,-6708639566969559041,0
2026-01-11 22:58:29.828521,100,1
2026-01-11 22:58:29.972377,105,1
2026-01-11 22:58:30.019374,100,0
2026-01-11 22:58:30.084854,105,0
2026-01-11 22:58:30.213343,111,1
2026-01-11 22:58:30.338653,111,0
2026-01-11 22:58:30.403715,-6708639566969559041,1
2026-01-11 22:58:30.518009,-6708639566969559041,0
2026-01-11 22:58:30.645989,109,1
2026-01-11 22:58:30.786113,109,0
2026-01-11 22:58:30.950589,117,1
2026-01-11 22:58:31.110091,117,0
2026-01-11 22:58:31.154857,99,1
2026-01-11 22:58:31.330085,104,1
2026-01-11 22:58:31.378147,99,0
2026-01-11 22:58:31.507567,104,0
2026-01-11 22:58:31.668131,97,1
2026-01-11 22:58:31.826088,97,0
2026-01-11 22:58:31.833164,-6708639566969559041,1
2026-01-11 22:58:32.017975,-6708639566969559041,0
2026-01-11 22:58:32.639841,112,1
2026-01-11 22:58:32.787687,101,1
2026-01-11 22:58:32.800597,112,0
2026-01-11 22:58:32.958003,101,0
2026-01-11 22:58:33.070031,110,1
2026-01-11 22:58:33.214739,97,1
2026-01-11 22:58:33.231363,110,0
2026-01-11 22:58:33.371578,-6708639566969559041,1
2026-01-11 22:58:33.387333,97,0
2026-01-11 22:58:33.514180,-6708639566969559041,0
2026-01-11 22:58:33.628378,112,1
2026-01-11 22:58:33.755341,112,0
2026-01-11 22:58:33.865673,111,1
2026-01-11 22:58:34.023785,111,0
2026-01-11 22:58:34.058544,114,1
2026-01-11 22:58:34.245868,114,0
2026-01-11 22:58:34.610822,113,1
2026-01-11 22:58:34.771539,113,0
2026-01-11 22:58:34.788247,117,1
2026-01-11 22:58:34.913458,117,0
2026-01-11 22:58:34.945341,101,1
2026-01-11 22:58:35.100479,101,0
2026-01-11 22:58:35.169393,-6708639566969559041,1
2026-01-11 22:58:35.327552,-6708639566969559041,0
2026-01-11 22:58:35.406608,97,1
2026-01-11 22:58:35.586123,-6708639566969559041,1
2026-01-11 22:58:35.613726,97,0
2026-01-11 22:58:35.708228,-6708639566969559041,0
2026-01-11 22:58:35.883754,109,1
2026-01-11 22:58:36.059731,109,0
2026-01-11 22:58:36.214288,105,1
2026-01-11 22:58:36.350379,105,0
2026-01-11 22:58:36.396692,-6708639566969559041,1
2026-01-11 22:58:36.530607,-6708639566969559041,0
2026-01-11 22:58:36.633234,109,1
2026-01-11 22:58:36.776669,101,1
2026-01-11 22:58:36.776669,109,0
2026-01-11 22:58:36.924115,101,0
2026-01-11 22:58:36.935680,-6708639566969559041,1
2026-01-11 22:58:37.094158,-6708639566969559041,0
2026-01-11 22:58:37.174242,103,1
2026-01-11 22:58:37.355635,117,1
2026-01-11 22:58:37.365536,103,0
2026-01-11 22:58:37.447591,115,1
2026-01-11 22:58:37.462762,117,0
2026-01-11 22:58:37.588509,115,0
2026-01-11 22:58:37.770263,116,1
2026-01-11 22:58:37.939451,97,1
2026-01-11 22:58:37.942508,116,0
2026-01-11 22:58:38.068318,97,0
2026-01-11 22:58:38.106533,110,1
2026-01-11 22:58:38.234115,110,0
2026-01-11 22:58:38.325455,-6708639566969559041,1
2026-01-11 22:58:38.463118,-6708639566969559041,0
2026-01-11 22:58:38.558715,109,1
2026-01-11 22:58:38.690527,109,0
2026-01-11 22:58:38.845002,117,1
2026-01-11 22:58:39.009575,99,1
2026-01-11 22:58:39.011581,117,0
2026-01-11 22:58:39.132686,104,1
2026-01-11 22:58:39.164102,99,0
2026-01-11 22:58:39.262940,104,0
2026-01-11 22:58:39.420105,111,1
2026-01-11 22:58:39.563735,111,0
2026-01-11 22:58:39.642941,-6708639566969559041,1
2026-01-11 22:58:39.769350,-6708639566969559041,0
2026-01-11 22:58:39.896471,108,1
2026-01-11 22:58:40.087753,108,0
2026-01-11 22:58:40.311030,111,1
2026-01-11 22:58:40.461231,115,1
2026-01-11 22:58:40.485559,111,0
2026-01-11 22:58:40.645332,115,0
2026-01-11 22:58:40.656997,-6708639566969559041,1
2026-01-11 22:58:40.773648,-6708639566969559041,0
2026-01-11 22:58:41.170106,103,1
2026-01-11 22:58:41.299347,103,0
2026-01-11 22:58:41.303161,97,1
2026-01-11 22:58:41.489200,97,0
2026-01-11 22:58:41.680112,116,1
2026-01-11 22:58:41.839110,116,0
2026-01-11 22:58:41.870768,105,1
2026-01-11 22:58:42.021847,116,1
2026-01-11 22:58:42.033969,105,0
2026-01-11 22:58:42.160070,116,0
2026-01-11 22:58:42.252307,111,1
2026-01-11 22:58:42.435185,115,1
2026-01-11 22:58:42.445902,111,0
2026-01-11 22:58:42.619365,115,0
2026-01-11 22:58:42.687244,-6708639566969559041,1
2026-01-11 22:58:42.889212,-6708639566969559041,0
2026-01-11 22:58:44.075759,121,1
2026-01-11 22:58:44.194682,-6708639566969559041,1
2026-01-11 22:58:44.220673,121,0
2026-01-11 22:58:44.341945,-6708639566969559041,0
2026-01-11 22:58:44.440151,121,1
2026-01-11 22:58:44.609645,121,0
2026-01-11 22:58:44.769648,111,1
2026-01-11 22:58:44.916817,111,0
2026-01-11 22:58:44.960342,-6708639566969559041,1
2026-01-11 22:58:45.118834,-6708639566969559041,0
2026-01-11 22:58:45.326389,113,1
2026-01-11 22:58:45.484983,113,0
2026-01-11 22:58:45.500903,117,1
2026-01-11 22:58:45.644434,117,0
2026-01-11 22:58:45.668377,101,1
timestamp,key,action
timestamp,key,action
